,year,LocationAbbr,state,Disability_Type,Disability_Percent,Number,Estimated_Number,id
2211,2018,MS,Mississippi,Vision Disability,0.085,595.0,201307.0,28
2212,2018,KS,Kansas,Vision Disability,0.036,445.0,81640.0,20
2213,2018,IA,Iowa,Independent Living Disability,0.048,441.0,117184.0,19
2214,2018,DC,District of Columbia,No Disability,0.784,3172.0,437237.0,11
2215,2018,GA,Georgia,No Disability,0.7240000000000001,6049.0,5444527.0,13
2216,2018,SC,South Carolina,Mobility Disability,0.14,2301.0,612298.0,45
2218,2018,MO,Missouri,Vision Disability,0.057,440.0,284521.0,29
2219,2018,TX,Texas,Independent Living Disability,0.06,871.0,1250256.0,48
2220,2018,NY,New York,Hearing Disability,0.049,2665.0,817616.0,36
2221,2018,NC,North Carolina,Vision Disability,0.051,287.0,427895.0,37
2222,2018,OK,Oklahoma,Self-care Disability,0.043,284.0,134711.0,40
2223,2018,AZ,Arizona,Hearing Disability,0.06,830.0,366016.0,4
2224,2018,IA,Iowa,Hearing Disability,0.053,714.0,146415.0,19
2225,2018,US,"United States, DC & Territories",Any Disability,0.26,129382.0,67528389.0,59
2227,2018,HHS10,HHS Region 10,Self-care Disability,0.031,915.0,350682.0,89
2228,2018,MN,Minnesota,Mobility Disability,0.088,1917.0,415578.0,27
2229,2018,AL,Alabama,Self-care Disability,0.054,410.0,212900.0,1
2230,2018,MO,Missouri,Any Disability,0.288,2325.0,1431670.0,29
2231,2018,NH,New Hampshire,Vision Disability,0.031,234.0,36107.0,33
2233,2018,WY,Wyoming,Vision Disability,0.05,269.0,22280.0,56
2235,2018,DC,District of Columbia,Vision Disability,0.05,234.0,26681.0,11
2236,2018,CT,Connecticut,Any Disability,0.2189999999999999,2618.0,631251.0,9
2237,2018,WA,Washington,Mobility Disability,0.098,1789.0,605151.0,53
2238,2018,NJ,New Jersey,No Disability,0.767,2175.0,5043242.0,34
2239,2018,IN,Indiana,Independent Living Disability,0.07,637.0,356275.0,18
2240,2018,SD,South Dakota,Any Disability,0.242,2096.0,165861.0,46
2241,2018,VT,Vermont,Any Disability,0.225,1694.0,119868.0,50
2243,2018,OH,Ohio,Mobility Disability,0.13,2549.0,1318750.0,39
2244,2018,HI,Hawaii,Independent Living Disability,0.051,405.0,57072.0,15
2245,2018,ID,Idaho,Self-care Disability,0.032,152.0,43041.0,16
2246,2018,NE,Nebraska,Self-care Disability,0.021,388.0,31937.0,31
2248,2018,AZ,Arizona,Independent Living Disability,0.07,608.0,375349.0,4
2249,2018,LA,Louisiana,Hearing Disability,0.087,505.0,325655.0,22
2250,2018,ND,North Dakota,Independent Living Disability,0.048,287.0,27957.0,38
2251,2018,MA,Massachusetts,Any Disability,0.238,1637.0,1323262.0,25
2252,2018,WY,Wyoming,No Disability,0.743,2960.0,315348.0,56
2253,2018,US,"United States, DC & Territories",Hearing Disability,0.059,38748.0,16566140.0,59
2255,2018,CA,California,Mobility Disability,0.111,1497.0,3440753.0,6
2256,2018,WI,Wisconsin,No Disability,0.795,3616.0,3375860.0,55
2258,2018,CT,Connecticut,Self-care Disability,0.0289999999999999,359.0,89193.0,9
2259,2018,RI,Rhode Island,Any Disability,0.257,1571.0,221138.0,44
2260,2018,NV,Nevada,Any Disability,0.286,1036.0,694366.0,32
2261,2018,NM,New Mexico,Self-care Disability,0.042,307.0,71701.0,35
2262,2018,WY,Wyoming,Independent Living Disability,0.0579999999999999,271.0,25767.0,56
2263,2018,NC,North Carolina,Self-care Disability,0.04,223.0,349357.0,37
2264,2018,US,"United States, DC & Territories",Cognitive Disability,0.115,45559.0,28465825.0,59
2266,2018,NC,North Carolina,Any Disability,0.272,1463.0,2260357.0,37
2267,2018,NH,New Hampshire,Independent Living Disability,0.068,394.0,71653.0,33
2268,2018,ME,Maine,Self-care Disability,0.031,445.0,36656.0,23
2269,2018,AZ,Arizona,Any Disability,0.258,2578.0,1433998.0,4
2270,2018,HHS10,HHS Region 10,Independent Living Disability,0.066,1720.0,716153.0,89
2272,2018,US,"United States, DC & Territories",Mobility Disability,0.124,71832.0,34130098.0,59
2273,2018,FL,Florida,Vision Disability,0.057,1092.0,1013335.0,12
2275,2018,CO,Colorado,Cognitive Disability,0.079,610.0,321116.0,8
2276,2018,NM,New Mexico,No Disability,0.7290000000000001,4436.0,1091651.0,35
2278,2018,AK,Alaska,No Disability,0.735,1846.0,400709.0,2
2279,2018,DE,Delaware,Cognitive Disability,0.121,612.0,87138.0,10
2280,2018,CT,Connecticut,No Disability,0.7809999999999999,7698.0,2095192.0,9
2281,2018,ID,Idaho,Any Disability,0.249,1120.0,329747.0,16
2282,2018,VT,Vermont,Self-care Disability,0.023,189.0,12702.0,50
2285,2018,KS,Kansas,Any Disability,0.247,3029.0,550538.0,20
2286,2018,NM,New Mexico,Hearing Disability,0.06,606.0,107771.0,35
2287,2018,OH,Ohio,Vision Disability,0.047,721.0,441605.0,39
2288,2018,AR,Arkansas,Vision Disability,0.067,434.0,158593.0,5
2291,2018,VT,Vermont,Hearing Disability,0.054,557.0,32883.0,50
2292,2018,NH,New Hampshire,Mobility Disability,0.091,807.0,112703.0,33
2293,2018,WA,Washington,Independent Living Disability,0.06,825.0,346346.0,53
2295,2018,KY,Kentucky,Any Disability,0.35,3358.0,1247377.0,21
2296,2018,NE,Nebraska,Any Disability,0.222,3934.0,329299.0,31
2297,2018,LA,Louisiana,Cognitive Disability,0.166,737.0,571588.0,22
2298,2018,IN,Indiana,Vision Disability,0.049,478.0,264699.0,18
2299,2018,AR,Arkansas,Any Disability,0.331,2202.0,782742.0,5
2300,2018,WA,Washington,Any Disability,0.231,3469.0,1341281.0,53
2301,2018,MA,Massachusetts,Hearing Disability,0.047,427.0,287069.0,25
2303,2018,CO,Colorado,Independent Living Disability,0.048,426.0,201601.0,8
2304,2018,TN,Tennessee,Cognitive Disability,0.149,734.0,770643.0,47
2305,2018,ME,Maine,No Disability,0.73,7210.0,754738.0,23
2307,2018,FL,Florida,Cognitive Disability,0.13,1976.0,2133240.0,12
2308,2018,IA,Iowa,Cognitive Disability,0.092,765.0,215407.0,19
2309,2018,DE,Delaware,Hearing Disability,0.063,474.0,55024.0,10
2311,2018,MN,Minnesota,Independent Living Disability,0.05,863.0,219636.0,27
2312,2018,AK,Alaska,Self-care Disability,0.033,109.0,18722.0,2
2313,2018,MO,Missouri,Self-care Disability,0.046,365.0,227372.0,29
2314,2018,OR,Oregon,Mobility Disability,0.119,857.0,427577.0,41
2316,2018,MO,Missouri,No Disability,0.7120000000000001,3781.0,3223953.0,29
2317,2018,ME,Maine,Mobility Disability,0.1159999999999999,1873.0,143865.0,23
2318,2018,IL,Illinois,No Disability,0.782,3879.0,7378977.0,17
2319,2018,GA,Georgia,Mobility Disability,0.138,1596.0,1136809.0,13
2320,2018,SC,South Carolina,Vision Disability,0.053,673.0,224057.0,45
2321,2018,HI,Hawaii,Cognitive Disability,0.086,690.0,94402.0,15
2322,2018,TX,Texas,Self-care Disability,0.04,516.0,865963.0,48
2326,2018,CA,California,Independent Living Disability,0.0579999999999999,698.0,1721263.0,6
2327,2018,NH,New Hampshire,Hearing Disability,0.06,553.0,75417.0,33
2328,2018,VA,Virginia,No Disability,0.752,7084.0,4780889.0,51
2329,2018,AK,Alaska,Hearing Disability,0.096,359.0,52100.0,2
2332,2018,NY,New York,Cognitive Disability,0.1,3427.0,1498969.0,36
2333,2018,TN,Tennessee,Vision Disability,0.068,426.0,377985.0,47
2334,2018,MT,Montana,Vision Disability,0.0409999999999999,288.0,36348.0,30
2335,2018,AL,Alabama,Any Disability,0.316,2443.0,1230991.0,1
2336,2018,MI,Michigan,Vision Disability,0.046,483.0,364230.0,26
2337,2018,AL,Alabama,No Disability,0.684,3922.0,2431630.0,1
2338,2018,IL,Illinois,Mobility Disability,0.106,711.0,1121049.0,17
2341,2018,ND,North Dakota,Mobility Disability,0.0969999999999999,826.0,58768.0,38
2342,2018,WI,Wisconsin,Vision Disability,0.032,173.0,151421.0,55
2344,2018,CO,Colorado,Vision Disability,0.0279999999999999,275.0,121061.0,8
2345,2018,CT,Connecticut,Mobility Disability,0.0969999999999999,1424.0,306023.0,9
2346,2018,HI,Hawaii,Any Disability,0.211,1875.0,245084.0,15
2347,2018,WI,Wisconsin,Mobility Disability,0.086,596.0,426556.0,55
2348,2018,DC,District of Columbia,Any Disability,0.216,1055.0,114488.0,11
2349,2018,ID,Idaho,Mobility Disability,0.107,578.0,151233.0,16
2350,2018,HI,Hawaii,Mobility Disability,0.091,958.0,113856.0,15
2351,2018,UT,Utah,Hearing Disability,0.0579999999999999,745.0,122344.0,49
2352,2018,LA,Louisiana,Any Disability,0.332,1748.0,1171867.0,22
2353,2018,AZ,Arizona,Mobility Disability,0.123,1404.0,719631.0,4
2354,2018,CO,Colorado,Any Disability,0.191,1810.0,799353.0,8
2356,2018,FL,Florida,Mobility Disability,0.133,3082.0,2585726.0,12
2357,2018,PA,Pennsylvania,Vision Disability,0.036,240.0,394889.0,42
2358,2018,CA,California,Cognitive Disability,0.102,1156.0,2944727.0,6
2359,2018,KS,Kansas,Hearing Disability,0.059,926.0,139236.0,20
2361,2018,NC,North Carolina,Mobility Disability,0.133,829.0,1177015.0,37
2362,2018,GA,Georgia,Vision Disability,0.059,584.0,469181.0,13
2366,2018,VA,Virginia,Cognitive Disability,0.11,1034.0,694430.0,51
2367,2018,WY,Wyoming,Cognitive Disability,0.105,415.0,45047.0,56
2369,2018,WY,Wyoming,Any Disability,0.257,1420.0,116466.0,56
2370,2018,RI,Rhode Island,Cognitive Disability,0.128,574.0,102610.0,44
2371,2018,DC,District of Columbia,Hearing Disability,0.034,223.0,17643.0,11
2372,2018,VT,Vermont,Cognitive Disability,0.105,579.0,50164.0,50
2373,2018,SD,South Dakota,Vision Disability,0.04,356.0,27174.0,46
2374,2018,IN,Indiana,Self-care Disability,0.036,326.0,187274.0,18
2375,2018,NJ,New Jersey,Any Disability,0.233,781.0,1661572.0,34
2376,2018,OK,Oklahoma,No Disability,0.67,3086.0,1887984.0,40
2377,2018,AK,Alaska,Mobility Disability,0.107,413.0,59360.0,2
2378,2018,OH,Ohio,Self-care Disability,0.034,572.0,328828.0,39
2379,2018,MA,Massachusetts,Mobility Disability,0.1,834.0,593169.0,25
2380,2018,MO,Missouri,Mobility Disability,0.146,1379.0,754648.0,29
2381,2018,AR,Arkansas,Hearing Disability,0.08,672.0,206209.0,5
2383,2018,LA,Louisiana,Self-care Disability,0.05,279.0,183109.0,22
2384,2018,NV,Nevada,No Disability,0.7140000000000001,2105.0,1611148.0,32
2386,2018,IN,Indiana,No Disability,0.732,4802.0,3538592.0,18
2387,2018,WA,Washington,No Disability,0.769,9021.0,4213120.0,53
2388,2018,FL,Florida,Independent Living Disability,0.07,1334.0,1230985.0,12
2389,2018,NC,North Carolina,No Disability,0.728,3129.0,5582953.0,37
2391,2018,VT,Vermont,Mobility Disability,0.092,864.0,54255.0,50
2392,2018,NE,Nebraska,Hearing Disability,0.062,1402.0,97780.0,31
2393,2018,MN,Minnesota,No Disability,0.785,12429.0,3258598.0,27
2394,2018,WA,Washington,Cognitive Disability,0.103,1175.0,570540.0,53
2395,2018,MS,Mississippi,Hearing Disability,0.088,670.0,219122.0,28
2396,2018,RI,Rhode Island,Independent Living Disability,0.074,431.0,62549.0,44
2397,2018,NM,New Mexico,Cognitive Disability,0.124,783.0,193185.0,35
2398,2018,FL,Florida,No Disability,0.722,9306.0,11456391.0,12
2399,2018,OK,Oklahoma,Independent Living Disability,0.094,515.0,280447.0,40
2400,2018,US,"United States, DC & Territories",Self-care Disability,0.035,17465.0,9452530.0,59
2401,2018,OK,Oklahoma,Any Disability,0.33,2001.0,996986.0,40
2402,2018,NH,New Hampshire,Any Disability,0.2269999999999999,1570.0,254039.0,33
2403,2018,MD,Maryland,Self-care Disability,0.031,631.0,151633.0,24
2404,2018,TX,Texas,Any Disability,0.258,3421.0,5366445.0,48
2405,2018,OR,Oregon,Any Disability,0.267,1703.0,900088.0,41
2407,2018,CO,Colorado,Self-care Disability,0.021,210.0,91543.0,8
2408,2018,TN,Tennessee,Independent Living Disability,0.094,505.0,504839.0,47
2409,2018,NV,Nevada,Self-care Disability,0.037,144.0,95563.0,32
2410,2018,ME,Maine,Hearing Disability,0.064,1200.0,85414.0,23
2411,2018,NE,Nebraska,Independent Living Disability,0.052,803.0,76563.0,31
2413,2018,LA,Louisiana,Mobility Disability,0.16,982.0,592105.0,22
2414,2018,DE,Delaware,Mobility Disability,0.1169999999999999,905.0,99871.0,10
2415,2018,NY,New York,Independent Living Disability,0.067,2560.0,1062560.0,36
2416,2018,ID,Idaho,No Disability,0.7509999999999999,2466.0,929308.0,16
2417,2018,MN,Minnesota,Vision Disability,0.032,626.0,144093.0,27
2418,2018,AK,Alaska,Any Disability,0.265,857.0,144714.0,2
2419,2018,CO,Colorado,No Disability,0.809,6329.0,3287946.0,8
2420,2018,WV,West Virginia,Vision Disability,0.081,461.0,128148.0,54
2421,2018,NM,New Mexico,Any Disability,0.271,2064.0,446002.0,35
2422,2018,KS,Kansas,Independent Living Disability,0.064,684.0,140311.0,20
2423,2018,MS,Mississippi,No Disability,0.645,3285.0,1387891.0,28
2425,2018,IL,Illinois,Cognitive Disability,0.089,426.0,839940.0,17
2427,2018,SC,South Carolina,Hearing Disability,0.061,1040.0,274108.0,45
2429,2018,DE,Delaware,No Disability,0.732,3366.0,527171.0,10
2430,2018,KY,Kentucky,Independent Living Disability,0.093,895.0,327514.0,21
2431,2018,IN,Indiana,Hearing Disability,0.067,770.0,370850.0,18
2433,2018,KY,Kentucky,Mobility Disability,0.185,2065.0,694621.0,21
2434,2018,MD,Maryland,Any Disability,0.212,4484.0,1013057.0,24
2435,2018,AR,Arkansas,Mobility Disability,0.174,1448.0,434473.0,5
2436,2018,MD,Maryland,Hearing Disability,0.039,1245.0,205041.0,24
2438,2018,HHS10,HHS Region 10,Hearing Disability,0.062,2292.0,740877.0,89
2439,2018,HI,Hawaii,Vision Disability,0.037,349.0,43073.0,15
2440,2018,UT,Utah,No Disability,0.769,7784.0,1686507.0,49
2441,2018,CT,Connecticut,Hearing Disability,0.047,791.0,154054.0,9
2442,2018,OH,Ohio,Cognitive Disability,0.129,1521.0,1125068.0,39
2443,2018,KY,Kentucky,Vision Disability,0.066,693.0,243904.0,21
2444,2018,WY,Wyoming,Hearing Disability,0.08,566.0,38971.0,56
2445,2018,TX,Texas,No Disability,0.742,7342.0,15044228.0,48
2446,2018,WV,West Virginia,Cognitive Disability,0.179,792.0,251808.0,54
2447,2018,NY,New York,Self-care Disability,0.032,1324.0,519930.0,36
2448,2018,ND,North Dakota,Any Disability,0.225,1566.0,132133.0,38
2449,2018,NV,Nevada,Cognitive Disability,0.131,375.0,302242.0,32
2450,2018,GA,Georgia,Independent Living Disability,0.071,666.0,560559.0,13
2451,2018,NY,New York,Mobility Disability,0.125,5689.0,2060139.0,36
2452,2018,AZ,Arizona,Cognitive Disability,0.107,858.0,564148.0,4
2454,2018,MN,Minnesota,Any Disability,0.215,4143.0,960659.0,27
2455,2018,NJ,New Jersey,Vision Disability,0.042,151.0,315810.0,34
2456,2018,AR,Arkansas,No Disability,0.669,2988.0,1452141.0,5
2457,2018,VA,Virginia,Mobility Disability,0.115,1627.0,816711.0,51
2459,2018,WI,Wisconsin,Independent Living Disability,0.052,280.0,239238.0,55
2461,2018,NJ,New Jersey,Cognitive Disability,0.106,295.0,703163.0,34
2462,2018,UT,Utah,Mobility Disability,0.098,1170.0,205513.0,49
2463,2018,DC,District of Columbia,Mobility Disability,0.118,630.0,61419.0,11
2464,2018,IL,Illinois,Vision Disability,0.039,243.0,401947.0,17
2466,2018,NV,Nevada,Mobility Disability,0.1369999999999999,570.0,353767.0,32
2467,2018,AK,Alaska,Vision Disability,0.06,171.0,32797.0,2
2468,2018,MI,Michigan,Mobility Disability,0.139,1688.0,1178673.0,26
2469,2018,ID,Idaho,Cognitive Disability,0.113,398.0,141101.0,16
2471,2018,KY,Kentucky,Self-care Disability,0.051,529.0,188598.0,21
2472,2018,WV,West Virginia,Self-care Disability,0.057,355.0,91673.0,54
2473,2018,TX,Texas,Cognitive Disability,0.096,1158.0,1996092.0,48
2474,2018,PA,Pennsylvania,Mobility Disability,0.114,859.0,1274305.0,42
2476,2018,AR,Arkansas,Self-care Disability,0.042,309.0,103253.0,5
2477,2018,RI,Rhode Island,Hearing Disability,0.052,432.0,49841.0,44
2478,2018,MA,Massachusetts,Independent Living Disability,0.066,419.0,362403.0,25
2479,2018,DE,Delaware,Independent Living Disability,0.067,404.0,51410.0,10
2481,2018,OK,Oklahoma,Cognitive Disability,0.143,697.0,411390.0,40
2483,2018,MS,Mississippi,Independent Living Disability,0.104,718.0,245596.0,28
2484,2018,ME,Maine,Vision Disability,0.044,512.0,47514.0,23
2485,2018,MT,Montana,Cognitive Disability,0.107,557.0,87919.0,30
2486,2018,FL,Florida,Hearing Disability,0.06,1603.0,1218173.0,12
2487,2018,IL,Illinois,Any Disability,0.218,1261.0,2198127.0,17
2488,2018,PA,Pennsylvania,Cognitive Disability,0.133,649.0,1236130.0,42
2489,2018,VA,Virginia,Self-care Disability,0.031,376.0,212925.0,51
2490,2018,CO,Colorado,Mobility Disability,0.081,891.0,352305.0,8
2491,2018,WI,Wisconsin,Cognitive Disability,0.1,401.0,422669.0,55
2493,2018,SD,South Dakota,No Disability,0.758,4807.0,477154.0,46
2494,2018,PA,Pennsylvania,Hearing Disability,0.052,393.0,602186.0,42
2495,2018,DE,Delaware,Vision Disability,0.052,321.0,40674.0,10
2496,2018,TX,Texas,Mobility Disability,0.127,1970.0,2728211.0,48
2498,2018,RI,Rhode Island,Self-care Disability,0.03,212.0,27732.0,44
2499,2018,MA,Massachusetts,Cognitive Disability,0.1119999999999999,615.0,591980.0,25
2500,2018,ID,Idaho,Independent Living Disability,0.073,290.0,94686.0,16
2501,2018,PA,Pennsylvania,No Disability,0.742,4364.0,7090093.0,42
2502,2018,NE,Nebraska,No Disability,0.778,10217.0,1079359.0,31
2503,2018,MI,Michigan,No Disability,0.716,6923.0,5279908.0,26
2505,2018,AL,Alabama,Mobility Disability,0.179,1522.0,726642.0,1
2506,2018,MO,Missouri,Independent Living Disability,0.09,629.0,432109.0,29
2507,2018,MS,Mississippi,Self-care Disability,0.061,442.0,144308.0,28
2508,2018,OR,Oregon,Cognitive Disability,0.132,715.0,416031.0,41
2509,2018,LA,Louisiana,Independent Living Disability,0.089,452.0,316514.0,22
2510,2018,ID,Idaho,Hearing Disability,0.07,395.0,100133.0,16
2512,2018,OK,Oklahoma,Mobility Disability,0.161,1134.0,506676.0,40
2513,2018,KS,Kansas,Cognitive Disability,0.111,1013.0,234363.0,20
2514,2018,NC,North Carolina,Cognitive Disability,0.124,561.0,975051.0,37
2515,2018,SD,South Dakota,Cognitive Disability,0.0969999999999999,620.0,62999.0,46
2516,2018,MT,Montana,Mobility Disability,0.1009999999999999,852.0,98143.0,30
2517,2018,US,"United States, DC & Territories",Vision Disability,0.05,23545.0,13190605.0,59
2518,2018,IN,Indiana,Any Disability,0.268,2485.0,1396765.0,18
2519,2018,MN,Minnesota,Cognitive Disability,0.09,1433.0,376616.0,27
2520,2018,RI,Rhode Island,Mobility Disability,0.111,843.0,103687.0,44
2521,2018,WA,Washington,Vision Disability,0.034,541.0,204587.0,53
2522,2018,SD,South Dakota,Independent Living Disability,0.055,413.0,36276.0,46
2523,2018,HHS10,HHS Region 10,Mobility Disability,0.106,3637.0,1243321.0,89
2524,2018,MD,Maryland,No Disability,0.7879999999999999,12448.0,3553363.0,24
2525,2018,TN,Tennessee,Any Disability,0.314,1824.0,1690283.0,47
2527,2018,CA,California,No Disability,0.7609999999999999,8278.0,21724439.0,6
2528,2018,ME,Maine,Cognitive Disability,0.136,1174.0,137420.0,23
2529,2018,FL,Florida,Self-care Disability,0.037,806.0,669674.0,12
2530,2018,IN,Indiana,Mobility Disability,0.136,1519.0,745548.0,18
2531,2018,OH,Ohio,No Disability,0.7240000000000001,8165.0,6279318.0,39
2532,2018,HI,Hawaii,Self-care Disability,0.019,187.0,22421.0,15
2533,2018,AL,Alabama,Independent Living Disability,0.103,735.0,392216.0,1
2534,2018,MI,Michigan,Self-care Disability,0.044,455.0,355763.0,26
2536,2018,VT,Vermont,No Disability,0.775,4670.0,373234.0,50
2537,2018,KS,Kansas,Self-care Disability,0.032,384.0,70613.0,20
2538,2018,ND,North Dakota,No Disability,0.775,3911.0,432437.0,38
2539,2018,MS,Mississippi,Cognitive Disability,0.1639999999999999,977.0,371860.0,28
2540,2018,NM,New Mexico,Vision Disability,0.066,435.0,107802.0,35
2542,2018,SC,South Carolina,Independent Living Disability,0.074,949.0,304206.0,45
2543,2018,VA,Virginia,Independent Living Disability,0.059,665.0,388642.0,51
2544,2018,IA,Iowa,Mobility Disability,0.095,1170.0,258377.0,19
2545,2018,NV,Nevada,Hearing Disability,0.069,288.0,179078.0,32
2546,2018,WV,West Virginia,Any Disability,0.386,2206.0,596274.0,54
2548,2018,MT,Montana,Any Disability,0.257,1695.0,228561.0,30
2549,2018,ND,North Dakota,Hearing Disability,0.067,620.0,41030.0,38
2550,2018,NY,New York,Vision Disability,0.051,1836.0,820894.0,36
2551,2018,NH,New Hampshire,Cognitive Disability,0.106,510.0,107228.0,33
2552,2018,AR,Arkansas,Cognitive Disability,0.146,730.0,327870.0,5
2553,2018,MD,Maryland,Mobility Disability,0.104,2661.0,522831.0,24
2554,2018,UT,Utah,Self-care Disability,0.023,267.0,49183.0,49
2555,2018,CA,California,Any Disability,0.239,2919.0,7130336.0,6
2556,2018,NJ,New Jersey,Independent Living Disability,0.0579999999999999,205.0,416506.0,34
2559,2018,DC,District of Columbia,Independent Living Disability,0.06,285.0,31648.0,11
